tiempo_relativo_s,Crudo,Filtrado,Normalizado
33.19332695007324,-64047.0,58.645,0.4427
33.21233797073364,-64095.0,28.6992,0.4425
33.233240842819214,-64139.0,-7.5142,0.4423
33.25341582298279,-64175.0,-48.3319,0.442
33.28291845321655,-64218.0,-91.2808,0.4418
33.2948272228241,-64257.0,-133.5688,0.4415
33.30965256690979,-64280.0,-172.733,0.4413
33.32915258407593,-64306.0,-206.889,0.4411
33.36091113090515,-64314.0,-234.4945,0.4409
33.374520778656006,-64333.0,-254.3699,0.4408
33.38804602622986,-64367.0,-266.2789,0.4407
33.40766501426697,-64401.0,-271.9543,0.4407
33.43871569633484,-64443.0,-275.1897,0.4407
33.44927525520325,-64468.0,-280.2915,0.4407
